pagina_pdf;codigo;descripcion;aec;ex_aec;regimen_importacion;regimen_exportacion;regimen_fisica;unidad
;;SECCIÓN I;;;;;;
;;ANIMALES VIVOS Y PRODUCTOS DEL REINO ANIMAL;;;;;;
;;Notas.;;;;;;
;;1. En esta Sección, cualquier referencia a un género o a una especie determinada de un animal se aplica también, salvo disposición en contrario, a los animales;;;;;;
;;jóvenes de ese género o de esa especie.;;;;;;
;;2. Salvo disposición en contrario, cualquier referencia en la Nomenclatura a productos secos o desecados alcanza también a los productos deshidratados,;;;;;;
;;evaporados o liofilizados.;;;;;;
;;Nota Complementaria.;;;;;;
;;1. En las subpartidas correspondientes a los Capítulos 1 y 3, las expresiones Reproductores de raza pura, para reproducción o cría industrial, para lidia y para;;;;;;
;;carrera, comprenden los animales considerados como tales por la autoridad nacional competente.;;;;;;
;;CAPÍTULO 1;;;;;;
;;ANIMALES VIVOS;;;;;;
;;Nota.;;;;;;
;;1. Este Capítulo comprende todos los animales vivos, excepto:;;;;;;
;;"a) los peces, los crustáceos, moluscos y demás invertebrados acuáticos, de las partidas 03.01, 03.06, 03.07 o 03.08;";;;;;;
;;"b) los cultivos de microorganismos y demás productos de la partida 30.02;";;;;;;
;;c) los animales de la partida 95.08.;;;;;;
;;Notas Complementarias:;;;;;;
;;1. En la subpartida 0102.2 la expresión “bovinos domésticos” comprende los animales de las especies “Bos primigenius Taurus (Bos Taurus)” y “Bos primigenius;;;;;;
;;Indicus (Bos Indicus)”.;;;;;;
;;2. En las subpartidas 0105.94.00.10 y 0105.99.00.10, la expresión “especímenes de interés genético”, comprende los animales considerados como tales por la;;;;;;
;;autoridad nacional con competencia en materia de agricultura.;;;;;;
;3908.10.12.00;Poliamidas-6,-11,-12,-6,6,-6,9,-6,10 o -6,12: - En las formas previstas en la Nota 6 a) de este Capítulo: - Poliamida-12 2 0A;2;0A;;;;kg
;3908.10.13.00;Poliamidas-6,-11,-12,-6,6,-6,9,-6,10 o -6,12: - En las formas previstas en la Nota 6 a) de este Capítulo: - Poliamida-6 o poliamida-6,6, con carga 14 2E,0A;14;2E,0A;;;;kg
;3908.10.14.00;Poliamidas-6,-11,-12,-6,6,-6,9,-6,10 o -6,12: - En las formas previstas en la Nota 6 a) de este Capítulo: - Poliamida-6 o poliamida-6,6, sin carga 14 0A;14;0A;;;;kg
;3908.10.19.00;Poliamidas-6,-11,-12,-6,6,-6,9,-6,10 o -6,12: - En las formas previstas en la Nota 6 a) de este Capítulo: - Las demás 2 0A;2;0A;;;;kg
;3908.10.2;- - En las formas previstas en la Nota 6 b) de este Capítulo:;;;;;;
;3908.10.21.00;Poliamidas-6,-11,-12,-6,6,-6,9,-6,10 o -6,12: - En las formas previstas en la Nota 6 b) de este Capítulo: - Poliamida-11 2 0A;2;0A;;;;kg
;3908.10.22.00;Poliamidas-6,-11,-12,-6,6,-6,9,-6,10 o -6,12: - En las formas previstas en la Nota 6 b) de este Capítulo: - Poliamida-12 2 0A;2;0A;;;;kg
;3908.10.23.00;Poliamidas-6,-11,-12,-6,6,-6,9,-6,10 o -6,12: - En las formas previstas en la Nota 6 b) de este Capítulo: - Poliamida-6 o poliamida-6,6, con carga 14 0A;14;0A;;;;kg
;3908.10.24.00;Poliamidas-6,-11,-12,-6,6,-6,9,-6,10 o -6,12: - En las formas previstas en la Nota 6 b) de este Capítulo: - Poliamida-6 o poliamida-6,6, sin carga 14 2E,0A;14;2E,0A;;;;kg
;3908.10.29.00;Poliamidas-6,-11,-12,-6,6,-6,9,-6,10 o -6,12: - En las formas previstas en la Nota 6 b) de este Capítulo: - Las demás 2 0A;2;0A;;;;kg
;3908.90;- Las demás:;;;;;;
;3908.90.10.00;Las demás: - Copolímero de lauril-lactama 2 0A;2;0A;;;;kg
;3908.90.20.00;Las demás: - Obtenidas por condensación de ácidos grasos dimerizados o trimerizados;;;;;;
;;con etilenaminas 14 0A kg;;;;;;
;3908.90.90.00;Las demás: - Las demás 2 0A;2;0A;;;;kg
;39.09;RESINAS AMÍNICAS, RESINAS FENÓLICAS Y POLIURETANOS, EN FORMAS PRIMARIAS.;EN;;;;;
;;FORMAS PRIMARIAS.;;;;;;
;3909.10.00.00;"Resinas ureicas; resinas de tiourea 14 0A";14;0A;;;;kg
;3909.20;- Resinas melamínicas:;;;;;;
;3909.20.1;- - Con carga:;;;;;;
;3909.20.11.00;Resinas melamínicas: - Con carga: - Melamina-formaldehído, en polvo 14 4E,0A;14;4E,0A;;;;kg
;3909.20.19.00;Resinas melamínicas: - Con carga: - Las demás 14 4E,0A;14;4E,0A;;;;kg
;3909.20.2;- - Sin carga:;;;;;;
;3909.20.21.00;Resinas melamínicas: - Sin carga: - Melamina-formaldehído, en polvo 14 0A;14;0A;;;;kg
;3909.20.29.00;Resinas melamínicas: - Sin carga: - Las demás 14 2E,0A;14;2E,0A;;;;kg
;;3909.3 - Las demás resinas amínicas:;;;;;;
;3909.31.00.00;Resinas melamínicas: - Poli(metilenfenilisocianato) (MDI en bruto, MDI polimérico) 14 4E,0A;14;4E,0A;;;;kg
;3909.39.00.00;Resinas melamínicas: - Las demás 14 4E,0A;14;4E,0A;;;;kg
;3909.40;- Resinas fenólicas:;;;;;;
;3909.40.1;- - Liposolubles, puras o modificadas:;;;;;;
;3909.40.11.00;Resinas fenólicas: - Liposolubles, puras o modificadas: - Fenol-formaldehído 14 2E,0A;14;2E,0A;;;;kg
;3909.40.19.00;Resinas fenólicas: - Liposolubles, puras o modificadas: - Las demás 14 2E,0A;14;2E,0A;;;;kg
;3909.40.9;- - Las demás:;;;;;;
;3909.40.91.00;Resinas fenólicas: - Las demás: - Fenol-formaldehído 14 2E,0A;14;2E,0A;;;;kg
;3909.40.99.00;Resinas fenólicas: - Las demás: - Las demás 14 2E,0A;14;2E,0A;;;;kg
;3909.50;- Poliuretanos:;;;;;;
;3909.50.1;- - En las formas previstas en la Nota 6 a) de este Capítulo:;;;;;;
;3909.50.11.00;Poliuretanos: - En las formas previstas en la Nota 6 a) de este Capítulo: - Soluciones en disolventes orgánicos 14 0A;14;0A;;;;kg
;3909.50.12.00;Poliuretanos: - En las formas previstas en la Nota 6 a) de este Capítulo: - En dispersión acuosa 2 0A;2;0A;;;;kg
;3909.50.19.00;Poliuretanos: - En las formas previstas en la Nota 6 a) de este Capítulo: - Los demás 14 0A;14;0A;;;;kg
;3909.50.2;- - En las formas previstas en la Nota 6 b) de este Capítulo:;;;;;;
;3909.50.21.00;Poliuretanos: - En las formas previstas en la Nota 6 b) de este Capítulo: - Hidroxilados, con propiedades adhesivas 2 0A;2;0A;;;;kg
;3909.50.29.00;Poliuretanos: - En las formas previstas en la Nota 6 b) de este Capítulo: - Los demás 14 0A;14;0A;;;;kg
;39.10;SILICONAS EN FORMAS PRIMARIAS.;;;;;;
;3910.00;SILICONAS EN FORMAS PRIMARIAS.;;;;;;
;3910.00.1;- Aceites:;;;;;;
;3910.00.11.00;Aceites: - Mezclas de prepolímeros lineales y cíclicos obtenidos por hidrólisis de;de;;;;;
;;dimetildiclorosilano, de peso molecular medio inferior o igual a 8.800 2 0A kg;;;;;;
;3910.00.12.00;Aceites: - Polidimetilsiloxano, polimetilhidrogenosiloxano o mezclas de estos;estos;;;;;
;;productos, en dispersión 14 2E,0A kg;;;;;;
;3910.00.13.00;Aceites: - Copolímero de dimetilsiloxano con compuestos vinílicos, de viscosidad;;;;;;
;;superior o igual a 1.000.000 c St 2 0A kg;;;;;;
;3910.00.19.00;Aceites: - Los demás 14 2E,0A;14;2E,0A;;;;kg
;3910.00.2;- Elastómeros:;;;;;;
;3910.00.21.00;Elastómeros: - De vulcanización en caliente 2 0A;2;0A;;;;kg
;3910.00.29.00;Elastómeros: - Los demás 14 0A;14;0A;;;;kg
;3910.00.30.00;Resinas 14 2E,0A;14;2E,0A;;;;kg
;3910.00.90.00;Las demás 14 2E,0A;14;2E,0A;;;;kg
;39.11;RESINAS DE PETRÓLEO, RESINAS DE CUMARONA-INDENO, POLITERPENOS, POLISULFUROS, POLISULFONAS Y DEMÁS PRODUCTOS PREVISTOS EN LA NOTA 3 DE ESTE CAPÍTULO, NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE, EN FORMAS PRIMARIAS.;;;;;;
;;POLITERPENOS, POLISULFUROS, POLISULFONAS Y DEMÁS;;;;;;
;;PRODUCTOS PREVISTOS EN LA NOTA 3 DE ESTE CAPÍTULO, NO;;;;;;
;;EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE, EN FORMAS;;;;;;
;;PRIMARIAS.;;;;;;
;3911.10;- Resinas de petróleo, resinas de cumarona, resinas de indeno, resinas;de;;;;;
;;cumarona-indeno y politerpenos:;;;;;;
;3911.10.10.00;Resinas de petróleo, resinas de cumarona, resinas de indeno, resinas de - Con carga 14 2E,0A;14;2E,0A;;;;kg
;3911.10.2;- - Sin carga:;;;;;;
;3911.10.21.00;Resinas de petróleo, resinas de cumarona, resinas de indeno, resinas de - Sin carga: - Resinas de petróleo, parcial o totalmente hidrogenadas, de Color 2 0A;Color;;;;;kg
;;Gardner inferior a 3 2 0A kg;;;;;;
;3911.10.29.00;Resinas de petróleo, resinas de cumarona, resinas de indeno, resinas de - Sin carga: - Las demás 14 2E,0A;14;2E,0A;;;;kg
;3911.20.00.00;Poli(1,3-fenilen metilfosfonato) 14 0A;14;0A;;;;kg
;3911.90;- Los demás:;;;;;;
;3911.90.1;- - Con carga:;;;;;;
;3911.90.11.00;Los demás: - Con carga: - Politerpenos modificados químicamente, excepto con fenoles 14 0A;14;0A;;;;kg
;3911.90.12.00;Los demás: - Con carga: - Polieterimidas (PEI) y sus copolímeros 2 0A;2;0A;;;;kg
;3911.90.13.00;Los demás: - Con carga: - Polietersulfonas (PES) y sus copolímeros 2 0A;;;;;;kg
;;2 0A kg;;;;;;
;3911.90.14.00;Los demás: - Con carga: - Poli (sulfuro de fenileno) 2 0A;2;0A;;;;kg
;3911.90.19.00;Los demás: - Con carga: - Los demás 14 0A;14;0A;;;;kg
;3911.90.2;- - Sin carga:;;;;;;
;3911.90.21.00;Los demás: - Sin carga: - Politerpenos modificados químicamente, excepto con fenoles 14 0A;14;0A;;;;kg
;3911.90.22.00;Los demás: - Sin carga: - Poli(sulfuro de fenileno) 2 0A;2;0A;;;;kg
;3911.90.23.00;Los demás: - Sin carga: - Polietilenaminas 2 0A;2;0A;;;;kg
;3911.90.24.00;Los demás: - Sin carga: - Polieterimidas (PEI) y sus copolímeros 2 0A;2;0A;;;;kg
;3911.90.25.00;Los demás: - Sin carga: - Polietersulfonas (PES) y sus copolímeros 2 0A;2;0A;;;;kg
;3911.90.26.00;Los demás: - Sin carga: - Polisulfonas 2 0A;2;0A;;;;kg
;3911.90.27.00;Los demás: - Sin carga: - Cloruro de hexadimetrina 2 0A;2;0A;;;;kg
;3911.90.29.00;Los demás: - Sin carga: - Los demás 14 2E,0A;14;2E,0A;;;;kg
;39.12;CELULOSA Y SUS DERIVADOS QUÍMICOS, NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE, EN FORMAS PRIMARIAS.;NI;;;;;
;;COMPRENDIDOS EN OTRA PARTE, EN FORMAS PRIMARIAS.;;;;;;
;;3912.1 - Acetatos de celulosa:;;;;;;
;3912.11;- - Sin plastificar:;;;;;;
;3912.11.10.00;Sin plastificar: - Con carga;8;;2E;;;kg
;3912.11.20.00;Sin plastificar: - Sin carga;2;;2;;;kg
;3912.12.00.00;Plastificados;2;;2;;;kg
;3912.20;- Nitratos de celulosa (incluidos los colodiones):;;;;;;
;3912.20.10.00;Nitratos de celulosa (incluidos los colodiones): - Con carga;14;;7;7;;kg
;3912.20.2;- - Sin carga:;;;;;;
;3912.20.21.00;Nitratos de celulosa (incluidos los colodiones): - Sin carga: - En alcohol, con un contenido de no volátiles superior o igual al 65 % en;;;;;;
;;peso 14 7 7 kg;;;;;;
;3912.20.29.00;Nitratos de celulosa (incluidos los colodiones): - Sin carga: - Los demás;14;;7;7;;kg
;;3912.3 - Éteres de celulosa:;;;;;;
;3912.31;- - Carboximetilcelulosa y sus sales:;;;;;;
;3912.31.1;- - - Carboximetilcelulosa:;;;;;;
;3912.31.11.00;Nitratos de celulosa (incluidos los colodiones): - Carboximetilcelulosa y sus sales: - Carboximetilcelulosa: - Con un contenido de carboximetilcelulosa superior o igual al 75 % en;;;;;;
;;peso 14 2E kg;;;;;;
;3912.31.19.00;Nitratos de celulosa (incluidos los colodiones): - Carboximetilcelulosa y sus sales: - Carboximetilcelulosa: - Las demás;14;;2E;;;kg
;3912.31.2;- - - Sales:;;;;;;
;3912.31.21.00;Nitratos de celulosa (incluidos los colodiones): - Carboximetilcelulosa y sus sales: - Sales: - Con un contenido de sales superior o igual al 75 % en peso;14;;2E;;;kg
;3912.31.29.00;Nitratos de celulosa (incluidos los colodiones): - Carboximetilcelulosa y sus sales: - Sales: - Las demás;14;;2E;;;kg
;3912.39;- - Los demás:;;;;;;
;3912.39.10.00;Nitratos de celulosa (incluidos los colodiones): - Los demás: - Metil-, etil- y propilcelulosa, hidroxiladas;2;;2;;;kg
;3912.39.20.00;Nitratos de celulosa (incluidos los colodiones): - Los demás: - Otras metilcelulosas;2;;2;;;kg
;3912.39.30.00;Nitratos de celulosa (incluidos los colodiones): - Los demás: - Otras etilcelulosas;2;;2;;;kg
;3912.39.90.00;Nitratos de celulosa (incluidos los colodiones): - Los demás: - Los demás;2;;2;;;kg
;3912.90;- Los demás:;;;;;;
;3912.90.10.00;Los demás: - Propionato de celulosa;2;;2;;;kg
;3912.90.20.00;Los demás: - Acetobutanoato de celulosa;2;;2;;;kg
;3912.90.3;- - Celulosa microcristalina:;;;;;;
;3912.90.31.00;Los demás: - Celulosa microcristalina: - En polvo;14;;2E;;;kg
;3912.90.39.00;Los demás: - Celulosa microcristalina: - Las demás;14;;2E;;;kg
;3912.90.40.00;Los demás: - Otras celulosas, en polvo;14;;2E;;;kg
;3912.90.90.00;Los demás: - Los demás;14;;2E;;;kg
;39.13;POLÍMEROS NATURALES (POR EJEMPLO, ÁCIDO ALGÍNICO) Y POLÍMEROS NATURALES MODIFICADOS (POR EJEMPLO: PROTEÍNAS ENDURECIDAS, DERIVADOS QUÍMICOS DEL CAUCHO NATURAL), NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE, EN FORMAS PRIMARIAS.;;;;;;
;;YPOLÍMEROSNATURALESMODIFICADOS(POREJEMPLO:PROTEÍNAS;;;;;;
;;ENDURECIDAS, DERIVADOS QUÍMICOS DEL CAUCHO NATURAL), NO;;;;;;
;;EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE, EN FORMAS;;;;;;
;;PRIMARIAS.;;;;;;
;3913.10.00.00;Ácido algínico, sus sales y sus ésteres;2;;2;;;kg
;3913.90;- Los demás:;;;;;;
;3913.90.1;- - Derivados químicos del caucho natural:;;;;;;
;3913.90.11.00;Los demás: - Derivados químicos del caucho natural: - Caucho clorado o clorhidratado, en las formas previstas en la Nota 6 b);;;;;;
;;de este Capítulo 2 kg;;;;;;
;3913.90.12.00;Los demás: - Derivados químicos del caucho natural: - Caucho clorado, en otras formas;2;;2;;;kg
;3913.90.19.00;Los demás: - Derivados químicos del caucho natural: - Los demás;2;;2;;;kg
;3913.90.20.00;Los demás: - Goma xantana;2;;0E;;;kg
;3913.90.30.00;Los demás: - Dextrano;2;;2;;;kg
;3913.90.40.00;Los demás: - Proteínas endurecidas;2;;2;;;kg
;3913.90.50.00;Los demás: - Quitosan («Chitosan»), sus sales o sus derivados;14;;14;;;kg
;3913.90.60.00;Los demás: - Sulfato de condroitina y sus sales;14;;14;;;kg
;3913.90.90.00;Los demás: - Los demás;2;;2;;;kg
;39.14;INTERCAMBIADORES DE IONES A BASE DE POLÍMEROS DE LAS PARTIDAS 39.01 A 39.13, EN FORMAS PRIMARIAS.;;;;;;
;3914.00.00;INTERCAMBIADORES DE IONES A BASE DE POLÍMEROS DE;LAS;;;;;
;;PARTIDAS 39.01 A 39.13, EN FORMAS PRIMARIAS.;;;;;;
;3914.00.1;- De poliestireno y sus copolímeros:;;;;;;
;3914.00.11.00;De poliestireno y sus copolímeros: - De copolímeros de estireno-divinilbenceno, sulfonados 2 0A;2;0A;;;;kg
;3914.00.19.00;De poliestireno y sus copolímeros: - Los demás 2 0A;2;0A;;;;kg
;3914.00.90.00;Los demás 2 0A;2;0A;;;;kg
;;"II. DESECHOS, DESPERDICIOS Y RECORTES; SEMIMANUFACTURAS;";;;;;;
;;MANUFACTURAS;;;;;;
;39.15;DESECHOS, DESPERDICIOS Y RECORTES, DE PLÁSTICO.;;;;;;
;3915.10.00.00;De polímeros de etileno;14;;4;;;kg
;3915.20.00.00;De polímeros de estireno;14;;4;;;kg
;3915.30.00.00;De polímeros de cloruro de vinilo;14;;4;;;kg
;3915.90.00.00;De los demás plásticos;14;;4;;;kg
;39.16;MONOFILAMENTOS CUYA MAYOR DIMENSIÓN DE LA SECCIÓN TRANSVERSAL SEA SUPERIOR A 1 mm, BARRAS, VARILLAS Y PERFILES, INCLUSO TRABAJADOS EN LA SUPERFICIE PERO SIN OTRA LABOR, DE PLÁSTICO.;;;;;;
;;TRANSVERSALSEASUPERIORA1mm, BARRAS, VARIL LASYPERFILES,;;;;;;
;;INCLUSOTRABAJADOSEN LASUPERFICIEPERO SINOTRALABOR, DE;;;;;;
;;PLÁSTICO.;;;;;;
;3916.10.00.00;De polímeros de etileno;16;;8E;;;kg
;3916.20.00.00;De polímeros de cloruro de vinilo;16;;8E;;;kg
;3916.90;- De los demás plásticos:;;;;;;
;3916.90.10.00;De los demás plásticos: - Monofilamentos;16;;8E;;;kg
;3916.90.90.00;De los demás plásticos: - Los demás;16;;8E;;;kg
;39.17;TUBOS Y ACCESORIOS DE TUBERIA (POR EJEMPLO: JUNTAS, CODOS, EMPALMES (RACORES)), DE PLASTICO.;;;;;;
;;EMPALMES (RACORES)), DE PLASTICO.;;;;;;
;3917.10;- Tripas artificiales de proteínas endurecidas o de plásticos celulósicos:;;;;;;
;3917.10.10.00;Tripas artificiales de proteínas endurecidas o de plásticos celulósicos: - De proteínas endurecidas;2;;2;;;kg
;3917.10.2;- - De plásticos celulósicos:;;;;;;
;3917.10.21.00;Tripas artificiales de proteínas endurecidas o de plásticos celulósicos: - De plásticos celulósicos: - Fibrosas, de celulosa regenerada, de diámetro superior o igual a;a;;;;;
;;150mm 2 kg;;;;;;
;3917.10.29.00;Tripas artificiales de proteínas endurecidas o de plásticos celulósicos: - De plásticos celulósicos: - Las demás;16;;2E;;;kg
;;3917.2 - Tubos rígidos:;;;;;;
;3917.21.00;- - De polímeros de etileno:;;;;;;
;3917.21.00.10;Tripas artificiales de proteínas endurecidas o de plásticos celulósicos: - De polímeros de etileno: - De alta densidad 16 0A;16;0A;20;;;kg
;3917.21.00.90;Tripas artificiales de proteínas endurecidas o de plásticos celulósicos: - De polímeros de etileno: - Los demás 16 0A;16;0A;;;;kg
;3917.22.00.00;Tripas artificiales de proteínas endurecidas o de plásticos celulósicos: - De polímeros de propileno 16 20E,0A;16;20E,0A;;;;kg
;3917.23.00.00;Tripas artificiales de proteínas endurecidas o de plásticos celulósicos: - De polímeros de cloruro de vinilo 16 20E,0A;16;20E,0A;20;;;kg
;3917.29.00.00;Tripas artificiales de proteínas endurecidas o de plásticos celulósicos: - De los demás plásticos 16 0A;16;0A;;;;kg
;;3917.3 - Los demás tubos:;;;;;;
;3917.31.00.00;Tripas artificiales de proteínas endurecidas o de plásticos celulósicos: - Tubos flexibles para una presión superior o igual a 27,6 MPa 16 0A;16;0A;;;;kg
;3917.32;- - Los demás, sin reforzar ni combinar con otras materias, sin accesorios:;;;;;;
;3917.32.10;- - - De copolímeros de etileno:;;;;;;
;3917.32.10.10;Tripas artificiales de proteínas endurecidas o de plásticos celulósicos: - Los demás, sin reforzar ni combinar con otras materias, sin accesorios: - De copolímeros de etileno: - Con polipropileno u otros polímeros, aptos para el envasado de;de;;;;;
;;alimentos al vacío 16 2E,0A kg;;;;;;
;3917.32.10.90;Tripas artificiales de proteínas endurecidas o de plásticos celulósicos: - Los demás, sin reforzar ni combinar con otras materias, sin accesorios: - De copolímeros de etileno: - Los demás 16 0A;16;0A;;;;kg
;3917.32.2;- - - De polipropileno:;;;;;;
;3917.32.21.00;Tripas artificiales de proteínas endurecidas o de plásticos celulósicos: - Los demás, sin reforzar ni combinar con otras materias, sin accesorios: - De polipropileno: - Tubos capilares, semipermeables, aptos para hemodiálisis o para;para;;;;;
;;oxigenación sanguínea 2 0A kg;;;;;;
;3917.32.29.00;Tripas artificiales de proteínas endurecidas o de plásticos celulósicos: - Los demás, sin reforzar ni combinar con otras materias, sin accesorios: - De polipropileno: - Los demás 16 0A;16;0A;;;;kg
;3917.32.30.00;Tripas artificiales de proteínas endurecidas o de plásticos celulósicos: - Los demás, sin reforzar ni combinar con otras materias, sin accesorios: - De poli(tereftalato de etileno) 16 0A;16;0A;;;;kg
;3917.32.40.00;Tripas artificiales de proteínas endurecidas o de plásticos celulósicos: - Los demás, sin reforzar ni combinar con otras materias, sin accesorios: - De siliconas 16 0A;16;0A;;;;kg
;3917.32.5;- - - De celulosa regenerada:;;;;;;
;3917.32.51.00;Tripas artificiales de proteínas endurecidas o de plásticos celulósicos: - Los demás, sin reforzar ni combinar con otras materias, sin accesorios: - De celulosa regenerada: - Tubos capilares, semipermeables, aptos para hemodiálisis 2 0A;2;0A;;;;kg
;3917.32.59.00;Tripas artificiales de proteínas endurecidas o de plásticos celulósicos: - Los demás, sin reforzar ni combinar con otras materias, sin accesorios: - De celulosa regenerada: - Los demás 16 0A;16;0A;;;;kg
;3917.32.90.00;Tripas artificiales de proteínas endurecidas o de plásticos celulósicos: - Los demás, sin reforzar ni combinar con otras materias, sin accesorios: - Los demás 16 2E,0A;16;2E,0A;;;;kg
;3917.33.00.00;Tripas artificiales de proteínas endurecidas o de plásticos celulósicos: - Los demás, sin reforzar ni combinar con otras materias, con;con;;;;;
;;accesorios 16 0A kg;;;;;;
;3917.39.00.00;Tripas artificiales de proteínas endurecidas o de plásticos celulósicos: - Los demás 16 0A;16;0A;;;;kg
;3917.40;- Accesorios:;;;;;;
;3917.40.10.00;Accesorios: - De los tipos utilizados en líneas de sangre para hemodiálisis 0 0A;0;0A;;;;kg
;3917.40.90.00;Accesorios: - Los demás 16 0A;16;0A;;;;kg
;39.18;"REVESTIMIENTOS DE PLÁSTICO PARA SUELOS, INCLUSO AUTOADHESIVOS, EN ROLLOS O LOSETAS; REVESTIMIENTOS DE PLÁSTICO PARA PAREDES O TECHOS, DEFINIDOS EN LA NOTA 9 DE ESTE CAPÍTULO.";;;;;;
;;"AUTOADHESIVOS, EN ROLLOS O LOSETAS; REVESTIMIENTOS DE";;;;;;
;;PLÁSTICO PARA PAREDES O TECHOS, DEFINIDOSEN LANOTA 9DE;;;;;;
;;ESTE CAPÍTULO.;;;;;;
;3918.10.00.00;De polímeros de cloruro de vinilo 16 0A m²;16;0A;;;m²;
;3918.90.00.00;De los demás plásticos 16 0A m²;16;0A;;;m²;
;39.19;PLACAS, LÁMINAS, HOJAS, CINTAS, TIRAS Y DEMÁS FORMAS PLANAS, AUTOADHESIVAS, DE PLÁSTICO, INCLUSO EN ROLLOS.;;;;;;
;;AUTOADHESIVAS, DE PLÁSTICO, INCLUSO EN ROLLOS.;;;;;;
;3919.10;- En rollos de anchura inferior o igual a 20 cm:;;;;;;
;3919.10.10.00;En rollos de anchura inferior o igual a 20 cm: - De polipropileno 16 12E,0A;16;12E,0A;;;;kg
;3919.10.20.00;En rollos de anchura inferior o igual a 20 cm: - De poli(cloruro de vinilo) 16 12E,0A;16;12E,0A;;;;kg
;3919.10.90.00;En rollos de anchura inferior o igual a 20 cm: - Las demás 16 12E,0A;16;12E,0A;;;;kg
;3919.90;- Las demás:;;;;;;
;3919.90.10.00;Las demás: - De polipropileno 16 12E,0A;16;12E,0A;;;;kg
;3919.90.20.00;Las demás: - De poli(cloruro de vinilo) 16 12E,0A;16;12E,0A;;;;kg
;3919.90.90.00;Las demás: - Las demás 16 12E,0A;16;12E,0A;;;;kg
;39.20;LAS DEMÁS PLACAS, LÁMINAS, HOJAS Y TIRAS, DE PLÁSTICO NO CELULAR Y SIN REFUERZO, ESTRATIFICACIÓN NI SOPORTE O COMBINACIÓN SIMILAR CON OTRAS MATERIAS.;NO;;;;;
;;CELULAR Y SIN REFUERZO, ESTRATIFICACIÓN NI SOPORTE O;;;;;;
;;COMBINACIÓN SIMILAR CON OTRAS MATERIAS.;;;;;;
;3920.10;- De polímeros de etileno:;;;;;;
;3920.10.10;- - De densidad superior o igual a 0,94, espesor inferior o igual a;19;;;;;
;;micrómetros(micras, micrones)*, enrollosdeanchurainferioroiguala66;;;;;;
;;cm:;;;;;;
;3920.10.10.20;De polímeros de etileno: - De densidad superior o igual a 0,94, espesor inferior o igual a 19 - Con polipropileno u otros polimeros, aptos para el envasado de alimentos;;;;;;
;;al vacio 2 0A kg;;;;;;
;3920.10.10.90;De polímeros de etileno: - De densidad superior o igual a 0,94, espesor inferior o igual a 19 - Los demás 2 0A;2;0A;;;;kg
;3920.10.9;- - Las demás:;;;;;;
;3920.10.91.00;De polímeros de etileno: - Las demás: - De densidad inferior a 0,94, con aceite de parafina y carga (sílice y negro;;;;;;
;;de humo), presentando nervaduras paralelas entre sí, con una;;;;;;
;;resistenciaeléctricasuperioroiguala0,030ohms.cm2peroinferioro;;;;;;
;;igual a 0,120 ohms.cm2, en rollos, de los tipos utilizados para la;;;;;;
;;fabricación de separadores de acumuladores eléctricos 2 0A kg;;;;;;
;3920.10.99.00;De polímeros de etileno: - Las demás: - Las demás 16 2E,0A;16;2E,0A;;;;kg
;3920.20;- De polímeros de propileno:;;;;;;
;3920.20.1;- - Biaxialmente orientados:;;;;;;
;3920.20.11.00;De polímeros de propileno: - Biaxialmente orientados: - De anchura inferior o igual a 12,5 cm y espesor inferior o igual a;;;10;;;
;;micrómetros (micras, micrones)*, metalizadas 2 0A kg;;;;;;
;3920.20.12.00;De polímeros de propileno: - Biaxialmente orientados: - De anchura inferior o igual a 50 cm y espesor inferior o igual a;25;;25;;;
;;micrómetros (micras, micrones)*, con una o ambas caras rugosas de;;;;;;
;;rugosidadrelativa(relaciónentreelespesormedioyelmáximo)superior;;;;;;
;;oigualal6%, derigidezdieléctricasuperioroiguala500V/micrómetro;;;;;;
;;(Norma ASTM D 3755-97), en rollos 2 0A kg;;;;;;
;3920.20.19;- - - Las demás:;;;;;;
;3920.20.19.10;De polímeros de propileno: - Biaxialmente orientados: - Las demás: - De espesor inferior a 17 µm (micrónes) 16 2E,0A;16;2E,0A;;;;kg
;3920.20.19.90;De polímeros de propileno: - Biaxialmente orientados: - Las demás: - Las demás 16 0A;16;0A;;;;kg
;3920.20.90;- - Las demás:;;;;;;
;3920.20.90.10;De polímeros de propileno: - Las demás: - Extrudidas a través de matrices de ranura que transportan la película a;;;;;;
