pagina_pdf;codigo;descripcion;aec;ex_aec;regimen_importacion;regimen_exportacion;regimen_fisica;unidad
220;;(POR EJEMPLO, MEDIAS PARA VARICES), DE PUNTO.;;;;;;
220;6115.10;- Calzas, panty-medias, leotardos y medias, de compresión progresiva;(por;;;;;
220;;ejemplo, medias para várices):;;;;;;
220;6115.10.1;- - Calzas, panty-medias y leotardos:;;;;;;
220;6115.10.11.00;- - - De fibras sintéticas, de título inferior a 67 decitex por hilo sencillo;35;;;;;u
220;6115.10.12.00;- - - De fibras sintéticas, de título superior o igual a 67 decitex por;hilo;;;;;
220;;sencillo 35 u;;;;;;
220;6115.10.13.00;- - - De lana o pelo fino;35;;;;;u
220;6115.10.14.00;- - - De algodón;35;12E;;;;u
220;6115.10.19.00;- - - De las demás materias textiles;35;;;;;u
220;6115.10.2;- - Medias de mujer, de título inferior a 67 decitex por hilo sencillo:;;;;;;
220;6115.10.21.00;- - - De fibras sintéticas o artificiales;35;;;;2u;
220;6115.10.22.00;- - - De algodón;35;12E;;;2u;
220;6115.10.29.00;- - - De las demás materias textiles;35;;;;2u;
220;6115.10.9;- - Las demás:;;;;;;
220;6115.10.91.00;- - - De lana o pelo fino;35;;;;2u;
220;6115.10.92.00;- - - De algodón;35;12E;;;2u;
220;6115.10.93.00;- - - De fibras sintéticas;35;12E;;;2u;
220;6115.10.99.00;- - - De las demás materias textiles;35;;;;2u;
220;;6115.2 - Las demás calzas, panty-medias y leotardos:;;;;;;
220;6115.21.00.00;- - De fibras sintéticas, de título inferior a 67 decitex por hilo sencillo;35;12E;;;;u
220;6115.22.00.00;- - De fibras sintéticas, de título superior o igual a 67 decitex por hilo sencillo;;;;;;
220;;35 u;;;;;;
220;6115.29;- - De las demás materias textiles:;;;;;;
220;6115.29.10.00;- - - De lana o pelo fino;35;;;;;u
220;6115.29.20.00;- - - De algodón;35;;;;;u
220;6115.29.90.00;- - - Los demás;35;;;;;u
220;6115.30;- Las demás medias de mujer, de título inferior a 67 decitex por hilo sencillo:;;;;;;
220;6115.30.10.00;- - De fibras sintéticas o artificiales;35;;;;2u;
220;6115.30.20.00;- - De algodón;35;;;;2u;
220;6115.30.90.00;- - De las demás materias textiles;35;;;;2u;
220;;6115.9 - Los demás:;;;;;;
220;6115.94.00.00;- - De lana o pelo fino;35;;;;2u;
220;6115.95.00.00;- - De algodón;35;12E;;;2u;
220;6115.96.00.00;- - De fibras sintéticas;35;12E;;;2u;
220;6115.99.00.00;- - De las demás materias textiles;35;;;;2u;
220;61.16;GUANTES, MITONES Y MANOPLAS, DE PUNTO.;;;;;;
220;6116.10.00.00;- Impregnados, recubiertos, revestidos o estratificados, con plástico o caucho;;;;;;
220;;35 12E 2u;;;;;;
220;;6116.9 - Los demás:;;;;;;
220;6116.91.00.00;- - De lana o pelo fino;35;;;;2u;
220;6116.92.00.00;- - De algodón;35;12E;;;2u;
220;6116.93.00;- - De fibras sintéticas:;;;;;;
220;6116.93.00.1;- - - Guantes:;;;;;;
221;6116.93.00.11;- - - - De protección contra incendios;35;;20;;2u;
221;6116.93.00.19;- - - - Los demás;35;;;;2u;
221;6116.93.00.90;- - - Los demás;35;;;;2u;
221;6116.99.00;- - De las demás materias textiles:;;;;;;
221;6116.99.00.1;- - - Guantes:;;;;;;
221;6116.99.00.11;- - - - De protección contra incendios;35;12E;20;;2u;
221;6116.99.00.19;- - - - Los demás;35;;;;2u;
221;6116.99.00.90;- - - Los demás;35;;;;2u;
221;61.17;LOS DEMÁS COMPLEMENTOS (ACCESORIOS) DE VESTIR;;;;;;
221;;"CONFECCIONADOS, DE PUNTO; PARTES DE PRENDAS O DE";;;;;;
221;;COMPLEMENTOS (ACCESORIOS), DE VESTIR, DE PUNTO.;;;;;;
221;6117.10.00.00;- Chales, pañuelos de cuello, bufandas, mantillas, velos y artículos similares;;;;;;
221;;35 12E u;;;;;;
221;6117.80;- Los demás complementos (accesorios) de vestir:;;;;;;
221;6117.80.10.00;- - Corbatas o lazos similares;35;;;;;u
221;6117.80.90.00;- - Los demás;35;;;;;u
221;6117.90.00.00;- Partes;35;12E;;;;u
221;;CAPÍTULO 62;;;;;;
221;;PRENDAS Y COMPLEMENTOS (ACCESORIOS), DE VESTIR,;;;;;;
221;;EXCEPTO LOS DE PUNTO;;;;;;
221;;Notas.;;;;;;
221;;1. Este Capítulo solo se aplica a los artículos confeccionados con cualquier textil, excepto la guata y los artículos de punto distintos de los de la partida;;;;;;
221;62.12;;;;;;;
221;;2. Este Capítulo no comprende:;;;;;;
221;;"a) los artículos de prendería de la partida 63.09;";;;;;;
221;;b) los artículos de ortopedia, tales como bragueros para hernias, fajas medicoquirúrgicas (partida 90.21).;;;;;;
221;;3. En las partidas 62.03 y 62.04:;;;;;;
221;;a) se entiende por trajes (ambos o ternos) y trajes sastre los surtidos formados por dos o tres prendas de vestir confeccionadas en su superficie;;;;;;
221;;exterior con la misma tela y compuestos por:;;;;;;
221;;- una sola chaqueta (saco) que cubra la parte superior del cuerpo, cuyo exterior, excepto las mangas, esté constituido por cuatro o más;;;;;;
221;;piezas, eventualmente acompañada de un solo chaleco sastre en el que su parte delantera esté confeccionada con la misma tela que la;;;;;;
221;;"superficie exterior de los demás componentes del surtido y cuya espalda sea de la misma tela que el forro de la chaqueta (saco); y";;;;;;
221;;- una sola prenda que cubra la parte inferior del cuerpo y que consista en un pantalón largo, un pantalón corto (calzón), un short (excepto de;;;;;;
221;;baño), una falda o una falda pantalón, sin tirantes (tiradores) ni peto.;;;;;;
221;;Todos los componentes del traje (ambo o terno) o del traje sastre deberán confeccionarse con una tela de la misma estructura, color y;;;;;;
221;;"composición; además, deberán ser del mismo estilo y de tallas correspondientes o compatibles. Sin embargo, estos componentes pueden presentar";;;;;;
221;;un vivo (tira de tela cosida a las costuras) de una tela diferente.;;;;;;
221;;Si se presentan simultáneamente varias prendas de la parte inferior, por ejemplo: un pantalón largo y un short o dos pantalones largos, o una;;;;;;
221;;falda o falda pantalón y un pantalón, se dará prioridad al pantalón largo o a uno de ellos como parte inferior constitutiva del traje (ambo o terno), y;;;;;;
221;;a la falda o falda pantalón en el caso del traje sastre, clasificándose separadamente las demás prendas.;;;;;;
221;;Aunque no cumplan todas las condiciones antes citadas, la expresión trajes (ambos o ternos) también comprende los trajes de etiqueta o de noche;;;;;;
221;;siguientes:;;;;;;
221;;- el chaqué, en el que la chaqueta (saco), lisa, presenta faldones redondeados que descienden muy bajo hacia atrás, con un pantalón de;;;;;;
221;;"rayas verticales;";;;;;;
221;;- el frac, hecho generalmente de tela negra, con una chaqueta (saco) relativamente corta por delante, que se mantiene abierta, con los;;;;;;
221;;"faldones estrechos, escotados en las caderas y colgantes por detrás;";;;;;;
221;;- el esmoquin, en el que la chaqueta (saco), aunque quizás permita mayor visibilidad de la pechera, es de corte similar al de la chaqueta;;;;;;
221;;(saco) común y presenta la particularidad de llevar solapas brillantes de seda o de imitación de seda.;;;;;;
221;;b) Se entiende por conjunto un surtido de prendas de vestir (excepto los artículos de las partidas 62.07 o 62.08) que comprenda varias prendas;;;;;;
221;;confeccionadas con una misma tela, acondicionado para la venta al por menor y compuesto por:;;;;;;
221;;"- una sola prenda que cubra la parte superior del cuerpo, excepto el chaleco que puede constituir una segunda prenda; y";;;;;;
221;;- una o dos prendas diferentes que cubran la parte inferior del cuerpo y que consistan en un pantalón largo, un pantalón con peto, un;;;;;;
221;;pantalón corto (calzón), un short (excepto de baño), una falda o una falda pantalón.;;;;;;
221;;"Todos los componentes del conjunto deben tener la misma estructura, estilo, color y composición; además, deben ser de tallas correspondientes o";;;;;;
221;;compatibles. El término conjunto no comprende los conjuntos de abrigo para entrenamiento o deporte ni los monos (overoles) y conjuntos de;;;;;;
221;;esquí, de la partida 62.11.;;;;;;
221;;4. Las partidas 62.05 y 62.06 no comprenden las prendas de vestir con bolsillos por debajo de la cintura o con acanalado elástico u otro medio para ceñir el;;;;;;
221;;bajo de la prenda. La partida 62.05 no comprende las prendas sin mangas.;;;;;;
221;;Las camisas y blusas camiseras son prendas destinadas a cubrir la parte superior del cuerpo y llevan mangas, largas o cortas, así como una abertura,;;;;;;
221;;incluso parcial, a partir del escote. Las blusas son prendas holgadas también destinadas a cubrir la parte superior del cuerpo. Pueden carecer de;;;;;;
221;;mangas y tener o no una abertura en el escote. Las camisas, blusas y blusas camiseras también pueden tener un cuello.;;;;;;
221;;5. Para la interpretación de la partida 62.09:;;;;;;
221;;a) la expresión prendas y complementos (accesorios), de vestir, para bebés se refiere a los artículos para niños de corta edad con estatura no;;;;;;
221;;"superior a 86 cm;";;;;;;
221;;b) los artículos susceptibles de clasificarse en la partida 62.09 y en otras partidas de este Capítulo se clasifican en la partida 62.09.;;;;;;
221;;6. Las prendas de vestir susceptibles de clasificarse en la partida 62.10 y en otras partidas de este Capítulo, excepto en la partida 62.09, se clasifican en la;;;;;;
221;;partida 62.10.;;;;;;
221;;7. En la partida 62.11, se entiende por monos (overoles) y conjuntos de esquí, las prendas de vestir o surtidos de prendas de vestir que, por su aspecto;;;;;;
221;;general y su textura, sean identificables como destinados principalmente para uso en la práctica del esquí (alpino o de fondo). Se componen de:;;;;;;
221;;"a) un mono (overol) de esquí, es decir, una prenda de una sola pieza que cubre la parte superior y la inferior del cuerpo; además de mangas y cuello,";;;;;;
221;;"este artículo puede llevar bolsillos y trabillas; o";;;;;;
221;;b) un conjunto de esquí, es decir, un surtido de prendas de vestir que comprenda dos o tres prendas, acondicionado para la venta al por menor y;;;;;;
221;;compuesto por:;;;;;;
221;;- una sola prenda del tipo anorak, cazadora o artículo similar, con cierre de cremallera (cierre relámpago), eventualmente acompañada de un;;;;;;
221;;"chaleco; y";;;;;;
221;;- un solo pantalón, aunque suba por encima de la cintura, un solo pantalón corto (calzón) o un solo pantalón con peto.;;;;;;
221;;El conjunto de esquí puede también estar compuesto por un mono (overol) de esquí del tipo mencionado anteriormente y por una especie de;;;;;;
221;;chaqueta (saco) acolchada sin mangas que se viste sobre el mono (overol).;;;;;;
221;;Todos los componentes del conjunto de esquí deben estar confeccionados con una tela de la misma textura, estilo y composición, del mismo color o;;;;;;
221;;"de colores distintos; además, deben ser de tallas correspondientes o compatibles.";;;;;;
221;;8. Se asimilan a los pañuelos de bolsillo de la partida 62.13, los artículos de la partida 62.14 de los tipos pañuelos de cuello, de forma cuadrada o;;;;;;
221;;sensiblemente cuadrada, en los que ningún lado sea superior a 60 cm. Los pañuelos de bolsillo con uno de los lados de longitud superior a 60 cm se;;;;;;
221;;clasifican en la partida 62.14.;;;;;;
221;;9. Las prendas de vestir de este Capítulo que se cierren por delante de izquierda sobre derecha se consideran como prendas para hombres o niños, y aquellas;;;;;;
221;;que se cierren por delante de derecha sobre izquierda, como prendas para mujeres o niñas. Estas disposiciones no se aplicarán cuando el corte de la;;;;;;
221;;prenda indique manifiestamente que ha sido diseñada para uno u otro sexo.;;;;;;
221;;Las prendas que no sean identificables como prendas para hombres o niños, o como prendas para mujeres o niñas, se clasifican con estas últimas.;;;;;;
221;;10. Los artículos de este Capítulo pueden confeccionarse con hilos de metal.;;;;;;
222;62.01;ABRIGOS, CHAQUETONES, CAPAS, ANORAKS, CAZADORAS;Y;;;;;
222;;ARTÍCULOS SIMILARES, PARA HOMBRES O NIÑOS, EXCEPTO LOS;;;;;;
222;;ARTÍCULOS DE LA PARTIDA 62.03.;;;;;;
222;6201.20.00.00;- De lana o pelo fino;35;12E;;;;u
222;6201.30.00.00;- De algodón;35;12E;;;;u
222;6201.40.00.00;- De fibras sintéticas o artificiales;35;12E;;;;u
222;6201.90.00.00;- De las demás materias textiles;35;12E;;;;u
222;62.02;ABRIGOS, CHAQUETONES, CAPAS, ANORAKS, CAZADORAS;Y;;;;;
222;;ARTÍCULOS SIMILARES, PARA MUJERES O NIÑAS, EXCEPTO LOS;;;;;;
222;;ARTÍCULOS DE LA PARTIDA 62.04.;;;;;;
222;6202.20.00.00;- De lana o pelo fino;35;12E;;;;u
222;6202.30.00.00;- De algodón;35;12E;;;;u
222;6202.40.00.00;- De fibras sintéticas o artificiales;35;12E;;;;u
222;6202.90.00.00;- De las demás materias textiles;35;;;;;u
222;62.03;TRAJES (AMBOS O TERNOS), CONJUNTOS, CHAQUETAS (SACOS),;;;;;;
222;;PANTALONESLARGOS,PANTALONESCONPETO,PANTALONESCORTOS;;;;;;
222;;(CALZONES) Y SHORTS (EXCEPTO DE BAÑO), PARA HOMBRES O;;;;;;
222;;NIÑOS.;;;;;;
222;;6203.1 - Trajes (ambos o ternos):;;;;;;
222;6203.11.00.00;- - De lana o pelo fino;35;12E;;;;u
222;6203.12.00.00;- - De fibras sintéticas;35;12E;;;;u
222;6203.19.00.00;- - De las demás materias textiles;35;;;;;u
222;;6203.2 - Conjuntos:;;;;;;
222;6203.22.00.00;- - De algodón;35;12E;;;;u
222;6203.23.00.00;- - De fibras sintéticas;35;12E;;;;u
222;6203.29;- - De las demás materias textiles:;;;;;;
222;6203.29.10.00;- - - De lana o pelo fino;35;;;;;u
222;6203.29.90.00;- - - Los demás;35;;;;;u
222;;6203.3 - Chaquetas (sacos):;;;;;;
222;6203.31.00.00;- - De lana o pelo fino;35;12E;;;;u
222;6203.32.00.00;- - De algodón;35;12E;;;;u
222;6203.33.00.00;- - De fibras sintéticas;35;12E;;;;u
222;6203.39.00.00;- - De las demás materias textiles;35;;;;;u
222;;6203.4 - Pantalones largos, pantalones con peto, pantalones cortos (calzones) y shorts:;;;;;;
222;6203.41.00.00;- - De lana o pelo fino;35;12E;;;;u
222;6203.42.00.00;- - De algodón;35;12E;;;;u
222;6203.43.00.00;- - De fibras sintéticas;35;12E;;;;u
222;6203.49.00.00;- - De las demás materias textiles;35;;;;;u
222;62.04;TRAJES SASTRE, CONJUNTOS, CHAQUETAS (SACOS), VESTIDOS,;;;;;;
222;;FALDAS,FALDASPANTALÓN,PANTALONESLARGOS,PANTALONESCON;;;;;;
222;;PETO, PANTALONES CORTOS (CALZONES) Y SHORTS (EXCEPTO DE;;;;;;
222;;BAÑO), PARA MUJERES O NIÑAS.;;;;;;
222;;6204.1 - Trajes sastre:;;;;;;
222;6204.11.00.00;- - De lana o pelo fino;35;;;;;u
222;6204.12.00.00;- - De algodón;35;12E;;;;u
222;6204.13.00.00;- - De fibras sintéticas;35;12E;;;;u
222;6204.19.00.00;- - De las demás materias textiles;35;;;;;u
222;;6204.2 - Conjuntos:;;;;;;
222;6204.21.00.00;- - De lana o pelo fino;35;12E;;;;u
222;6204.22.00.00;- - De algodón;35;12E;;;;u
222;6204.23.00.00;- - De fibras sintéticas;35;12E;;;;u
222;6204.29.00.00;- - De las demás materias textiles;35;;;;;u
222;;6204.3 - Chaquetas (sacos):;;;;;;
222;6204.31.00.00;- - De lana o pelo fino;35;12E;;;;u
222;6204.32.00.00;- - De algodón;35;12E;;;;u
222;6204.33.00.00;- - De fibras sintéticas;35;12E;;;;u
222;6204.39.00.00;- - De las demás materias textiles;35;;;;;u
222;;6204.4 - Vestidos:;;;;;;
222;6204.41.00.00;- - De lana o pelo fino;35;;;;;u
222;6204.42.00.00;- - De algodón;35;12E;;;;u
222;6204.43.00.00;- - De fibras sintéticas;35;12E;;;;u
222;6204.44.00.00;- - De fibras artificiales;35;12E;;;;u
222;6204.49.00.00;- - De las demás materias textiles;35;;;;;u
222;;6204.5 - Faldas y faldas pantalón:;;;;;;
222;6204.51.00.00;- - De lana o pelo fino;35;12E;;;;u
222;6204.52.00.00;- - De algodón;35;12E;;;;u
222;6204.53.00.00;- - De fibras sintéticas;35;12E;;;;u
223;6204.59.00.00;- - De las demás materias textiles;35;;;;;u
223;;6204.6 - Pantalones largos, pantalones con peto, pantalones cortos (calzones) y shorts:;;;;;;
223;6204.61.00.00;- - De lana o pelo fino;35;12E;;;;u
223;6204.62.00.00;- - De algodón;35;12E;;;;u
223;6204.63.00.00;- - De fibras sintéticas;35;12E;;;;u
223;6204.69.00.00;- - De las demás materias textiles;35;;;;;u
223;62.05;CAMISAS PARA HOMBRES O NIÑOS.;;;;;;
223;6205.20.00.00;- De algodón;35;12E;;;;u
223;6205.30.00.00;- De fibras sintéticas o artificiales;35;12E;;;;u
223;6205.90;- De las demás materias textiles:;;;;;;
223;6205.90.10.00;- - De lana o pelo fino;35;;;;;u
223;6205.90.90.00;- - Las demás;35;;;;;u
223;62.06;CAMISAS, BLUSAS Y BLUSAS CAMISERAS, PARA MUJERES O NIÑAS.;;;;;;
223;6206.10.00.00;- De seda o desperdicios de seda;35;12E;;;;u
223;6206.20.00.00;- De lana o pelo fino;35;12E;;;;u
223;6206.30.00.00;- De algodón;35;12E;;;;u
223;6206.40.00.00;- De fibras sintéticas o artificiales;35;12E;;;;u
223;6206.90.00.00;- De las demás materias textiles;35;;;;;u
223;62.07;CAMISETAS,CALZONCILLOS(INCLUIDOSLOSLARGOSYLOSSLIPS),;;;;;;
223;;CAMISONES, PIJAMAS, ALBORNOCES DE BAÑO, BATAS DE CASA Y;;;;;;
223;;ARTÍCULOS SIMILARES, PARA HOMBRES O NIÑOS.;;;;;;
223;;6207.1 - Calzoncillos (incluidos los largos y los slips):;;;;;;
223;6207.11.00.00;- - De algodón;35;12E;;;;u
223;6207.19.00.00;- - De las demás materias textiles;35;;;;;u
223;;6207.2 - Camisones y pijamas:;;;;;;
223;6207.21.00.00;- - De algodón;35;12E;;;;u
223;6207.22.00.00;- - De fibras sintéticas o artificiales;35;12E;;;;u
223;6207.29.00.00;- - De las demás materias textiles;35;;;;;u
223;;6207.9 - Los demás:;;;;;;
223;6207.91.00.00;- - De algodón;35;12E;;;;u
223;6207.99;- - De las demás materias textiles:;;;;;;
223;6207.99.10.00;- - - De fibras sintéticas o artificiales;35;;;;;u
223;6207.99.90.00;- - - Los demás;35;;;;;u
223;62.08;CAMISETAS, COMBINACIONES, ENAGUAS, BRAGAS (BOMBACHAS,;;;;;;
223;;CALZONES) (INCLUSO LAS QUE NO LLEGAN HASTA LA CINTURA),;;;;;;
223;;CAMISONES, PIJAMAS, SALTOS DE CAMA, ALBORNOCES DE BAÑO,;;;;;;
223;;BATAS DE CASA Y ARTÍCULOS SIMILARES, PARA MUJERES O NIÑAS.;;;;;;
223;;6208.1 - Combinaciones y enaguas:;;;;;;
223;6208.11.00.00;- - De fibras sintéticas o artificiales;35;12E;;;;u
223;6208.19.00.00;- - De las demás materias textiles;35;;;;;u
223;;6208.2 - Camisones y pijamas:;;;;;;
223;6208.21.00.00;- - De algodón;35;12E;;;;u
223;6208.22.00.00;- - De fibras sintéticas o artificiales;35;12E;;;;u
223;6208.29.00.00;- - De las demás materias textiles;35;;;;;u
223;;6208.9 - Los demás:;;;;;;
223;6208.91.00.00;- - De algodón;35;12E;;;;u
223;6208.92.00.00;- - De fibras sintéticas o artificiales;35;12E;;;;u
223;6208.99.00.00;- - De las demás materias textiles;35;;;;;u
223;62.09;PRENDAS Y COMPLEMENTOS (ACCESORIOS), DE VESTIR, PARA BEBÉS.;;;;;;
223;6209.20.00.00;- De algodón;35;12E;;;;u
223;6209.30.00.00;- De fibras sintéticas;35;12E;;;;u
223;6209.90;- De las demás materias textiles:;;;;;;
223;6209.90.10.00;- - De lana o pelo fino;35;;;;;u
223;6209.90.90.00;- - Los demás;35;;;;;u
223;62.10;PRENDAS DE VESTIR CONFECCIONADAS CON PRODUCTOS DE;LAS;;;;;
223;;PARTIDAS 56.02, 56.03, 59.03, 59.06 O 59.07.;;;;;;
223;6210.10.00.00;- Con productos de las partidas 56.02 o 56.03;35;22E;;;;u
223;6210.20.00.00;- Las demás prendas de vestir de los tipos citados en la partida 62.01;35;;;;;u
223;6210.30.00.00;- Las demás prendas de vestir de los tipos citados en la partida 62.02;35;10E;;;;u
223;6210.40.00.00;- Las demás prendas de vestir para hombres o niños;35;10E;;;;u
223;6210.50.00.00;- Las demás prendas de vestir para mujeres o niñas;35;10E;;;;u
223;62.11;CONJUNTOS DE ABRIGO PARA ENTRENAMIENTO O DEPORTE;;;;;;
223;;(CHANDALES), MONOS (OVEROLES) Y CONJUNTOS DE ESQUÍ Y;;;;;;
223;;"BAÑADORES; LAS DEMÁS PRENDAS DE VESTIR.";;;;;;
223;;6211.1 - Bañadores:;;;;;;
224;6211.11.00.00;- - Para hombres o niños;35;12E;;;;u
224;6211.12.00.00;- - Para mujeres o niñas;35;12E;;;;u
224;6211.20.00.00;- Monos (overoles) y conjuntos de esquí;35;12E;;;;u
224;;6211.3 - Las demás prendas de vestir para hombres o niños:;;;;;;
224;6211.32.00.00;- - De algodón;35;12E;;;;u
224;6211.33.00.00;- - De fibras sintéticas o artificiales;35;12E;;;;u
224;6211.39;- - De las demás materias textiles:;;;;;;
224;6211.39.10.00;- - - De lana o pelo fino;35;;;;;u
224;6211.39.90.00;- - - Las demás;35;;;;;u
224;;6211.4 - Las demás prendas de vestir para mujeres o niñas:;;;;;;
